ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.20284613436900947,0.19650613176942727,0.20781582781819374,0.20658588143833023,0.18624602460503942
2,0.2036710625267835,0.19898765731283627,0.2049007451391965,0.20448399410076848,0.18795654092041522
3,0.2030345740069072,0.1971394887482508,0.20676171249851072,0.20597070807754791,0.1870935166687833
4,0.19753922712098929,0.19581655819495797,0.2094397001512529,0.20661034767874994,0.19059416685404987
5,0.2036710625267835,0.19898765731283627,0.2049007451391965,0.20448399410076848,0.18795654092041522
6,0.20429953027690453,0.19900432477333851,0.20512803004439717,0.20444867194081737,0.1871194429645425
7,0.20527281787281473,0.20197895693430898,0.2022930573717928,0.2014101301923473,0.1890450376287362
8,0.20231280439248364,0.19650062702656368,0.2075279159280618,0.20665580626139868,0.18700284639149212
9,0.19737306939846883,0.19551803975625914,0.20952790696594412,0.20639707146194228,0.1911839124173855
10,0.2030345740069072,0.1971394887482508,0.20676171249851072,0.20597070807754791,0.1870935166687833
11,0.20331532059699858,0.19681370069552473,0.20789223111859492,0.20695643086857127,0.18502231672031044
12,0.2036710625267835,0.19898765731283627,0.2049007451391965,0.20448399410076848,0.18795654092041522
13,0.20231280439248364,0.19650062702656368,0.2075279159280618,0.20665580626139868,0.18700284639149212
14,0.2036710625267835,0.19898765731283627,0.2049007451391965,0.20448399410076848,0.18795654092041522
15,0.2030345740069072,0.1971394887482508,0.20676171249851072,0.20597070807754791,0.1870935166687833
16,0.19753922712098929,0.19581655819495797,0.2094397001512529,0.20661034767874994,0.19059416685404987
17,0.20569130630423843,0.19980264691267924,0.20503138271995586,0.203962513044425,0.18551215101870155
18,0.20429953027690453,0.19900432477333851,0.20512803004439717,0.20444867194081737,0.1871194429645425
19,0.20429953027690453,0.19900432477333851,0.20512803004439717,0.20444867194081737,0.1871194429645425
20,0.20590513351263204,0.19979498130937964,0.20520349419167142,0.20410591108942913,0.18499047989688788
21,0.2036710625267835,0.19898765731283627,0.2049007451391965,0.20448399410076848,0.18795654092041522
22,0.22705994063582235,0.2321308232559847,0.06214003112332347,0.2476454343529763,0.23102377063189308
23,0.2030345740069072,0.1971394887482508,0.20676171249851072,0.20597070807754791,0.1870935166687833
24,0.22705994063582235,0.2321308232559847,0.06214003112332347,0.2476454343529763,0.23102377063189308
25,0.2030345740069072,0.1971394887482508,0.20676171249851072,0.20597070807754791,0.1870935166687833
26,0.2030345740069072,0.1971394887482508,0.20676171249851072,0.20597070807754791,0.1870935166687833
27,0.19689342475902935,0.19488852917029,0.21106378446773152,0.20607543880743995,0.19107882279550922
28,0.19689342475902935,0.19488852917029,0.21106378446773152,0.20607543880743995,0.19107882279550922
29,0.20429953027690453,0.19900432477333851,0.20512803004439717,0.20444867194081737,0.1871194429645425
30,0.2036710625267835,0.19898765731283627,0.2049007451391965,0.20448399410076848,0.18795654092041522
31,0.20590513351263204,0.19979498130937964,0.20520349419167142,0.20410591108942913,0.18499047989688788
32,0.19689342475902935,0.19488852917029,0.21106378446773152,0.20607543880743995,0.19107882279550922
33,0.2036710625267835,0.19898765731283627,0.2049007451391965,0.20448399410076848,0.18795654092041522
34,0.19689342475902935,0.19488852917029,0.21106378446773152,0.20607543880743995,0.19107882279550922
35,0.19689342475902935,0.19488852917029,0.21106378446773152,0.20607543880743995,0.19107882279550922
36,0.2030345740069072,0.1971394887482508,0.20676171249851072,0.20597070807754791,0.1870935166687833
