ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.14008540078337944,0.00936702939125904,0.5693833110519854,0.2765630516667494,0.004601207106626781
2,0.30223172866880943,0.047425132570926766,0.39771266036028047,0.24824708925822528,0.0043833891417582255
3,0.23405665824150665,0.028629501065520417,0.4834854465764265,0.2506798267877584,0.003148567328788001
4,0.0711097142337999,0.013802578445356487,0.651789663588837,0.2577385618474902,0.005559481884516483
5,0.30223172866880943,0.047425132570926766,0.39771266036028047,0.24824708925822528,0.0043833891417582255
6,0.3692192471112697,0.05798198140487145,0.34655815163611625,0.22127228179275835,0.004968338054984264
7,0.5522828427698264,0.17712415856801592,0.16182694323583638,0.104100673173116,0.004665382253204987
8,0.1057871590601021,0.012391913739604368,0.5755837197081982,0.3013980099423411,0.004839197549754157
9,0.039291715937077205,0.006295335958106062,0.7517515448349895,0.19653198287194443,0.006129420397882526
10,0.23405665824150665,0.028629501065520417,0.4834854465764265,0.2506798267877584,0.003148567328788001
11,0.10301099054424559,0.008866498350615187,0.6482714896157196,0.23783634012014274,0.00201468136927701
12,0.30223172866880943,0.047425132570926766,0.39771266036028047,0.24824708925822528,0.0043833891417582255
13,0.1057871590601021,0.012391913739604368,0.5755837197081982,0.3013980099423411,0.004839197549754157
14,0.03284232437432054,0.16935021651860424,0.17195644265750765,0.6102180536358496,0.015632962813717916
15,0.23405665824150665,0.028629501065520417,0.4834854465764265,0.2506798267877584,0.003148567328788001
16,0.0711097142337999,0.013802578445356487,0.651789663588837,0.2577385618474902,0.005559481884516483
17,0.4021894297155824,0.0651915499170278,0.3128767154730298,0.2142420988041111,0.005500206090248774
18,0.3692192471112697,0.05798198140487145,0.34655815163611625,0.22127228179275835,0.004968338054984264
19,0.3692192471112697,0.05798198140487145,0.34655815163611625,0.22127228179275835,0.004968338054984264
20,0.06662487188162332,0.1889810549949369,0.22223378164119628,0.5156029437011153,0.006557347781128138
21,0.30223172866880943,0.047425132570926766,0.39771266036028047,0.24824708925822528,0.0043833891417582255
22,0.003910230114802104,0.016189701595971193,0.0009039028725011153,0.9737279763790815,0.0052681890376438415
23,0.23405665824150665,0.028629501065520417,0.4834854465764265,0.2506798267877584,0.003148567328788001
24,0.0012045360030202904,0.03337519707802064,0.001437878464029866,0.9433738545565457,0.02060853389838347
25,0.23405665824150665,0.028629501065520417,0.4834854465764265,0.2506798267877584,0.003148567328788001
26,0.024935910411624986,0.10718536388186391,0.16465452919577225,0.6910786221692488,0.012145574341490157
27,0.024412963239352246,0.006084197602753295,0.8045774093509093,0.16075187807883276,0.00417355172815251
28,0.012249379933105911,0.02953806636198379,0.6897349765347395,0.2579183625904098,0.010559214579760936
29,0.3692192471112697,0.05798198140487145,0.34655815163611625,0.22127228179275835,0.004968338054984264
30,0.30223172866880943,0.047425132570926766,0.39771266036028047,0.24824708925822528,0.0043833891417582255
31,0.06662487188162332,0.1889810549949369,0.22223378164119628,0.5156029437011153,0.006557347781128138
32,0.024412963239352246,0.006084197602753295,0.8045774093509093,0.16075187807883276,0.00417355172815251
33,0.03284232437432054,0.16935021651860424,0.17195644265750765,0.6102180536358496,0.015632962813717916
34,0.024412963239352246,0.006084197602753295,0.8045774093509093,0.16075187807883276,0.00417355172815251
35,0.024412963239352246,0.006084197602753295,0.8045774093509093,0.16075187807883276,0.00417355172815251
36,0.23405665824150665,0.028629501065520417,0.4834854465764265,0.2506798267877584,0.003148567328788001
37,0.041857608835709596,0.19333617076627208,0.22447544459503024,0.5275630546174186,0.012767721185569597
38,0.024412963239352246,0.006084197602753295,0.8045774093509093,0.16075187807883276,0.00417355172815251
39,0.398086818460124,0.06016866547140003,0.3297637831929254,0.2096559842373437,0.0023247486382069085
40,0.024935910411624986,0.10718536388186391,0.16465452919577225,0.6910786221692488,0.012145574341490157
41,0.26217073075742425,0.019772997498196238,0.4664628073624652,0.24912033333919098,0.002473131042723234
42,0.0012730765246858067,0.015413521794819085,0.0014261617328113904,0.9302570479199244,0.0516301920277595
43,0.23405665824150665,0.028629501065520417,0.4834854465764265,0.2506798267877584,0.003148567328788001
44,0.031144011790284858,0.022378946125838822,0.001474173262958884,0.9275449685110567,0.01745790030986095
45,0.03284232437432054,0.16935021651860424,0.17195644265750765,0.6102180536358496,0.015632962813717916
46,0.03284232437432054,0.16935021651860424,0.17195644265750765,0.6102180536358496,0.015632962813717916
47,0.3692192471112697,0.05798198140487145,0.34655815163611625,0.22127228179275835,0.004968338054984264
48,0.30223172866880943,0.047425132570926766,0.39771266036028047,0.24824708925822528,0.0043833891417582255
49,0.398086818460124,0.06016866547140003,0.3297637831929254,0.2096559842373437,0.0023247486382069085
50,0.14006026467507093,0.017984347770231675,0.5688149896272,0.2664119851747036,0.006728412752793736
