ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.19802100116539942,0.05489155557948426,0.05728927433040712,0.6857344488805422,0.004063720044166737
2,0.2848741338243032,0.02933206935415822,0.5231150755702982,0.15847144771495256,0.004207273536287769
3,0.11474634559484552,0.013663266694956558,0.4391457572715676,0.42981759770959727,0.002627032729032868
4,0.20760689556234058,0.038709301592287464,0.09231193955401154,0.656714344647523,0.0046575186438375755
5,0.3384194782561568,0.04191781073406892,0.427507651911184,0.18806041802291926,0.004094641075670956
6,0.4324195207908951,0.05683138109034655,0.3484220482786326,0.15773450729062968,0.004592542549496154
7,0.2543122471122251,0.2658090829093658,0.32639368366766036,0.14469293668259686,0.00879204962815177
8,0.022443339497759295,0.004729196859797677,0.7430372672061321,0.22629982355860823,0.003490372877702576
9,0.04716902362949585,0.003294007104005709,0.7919927835940584,0.15529707538817353,0.0022471102842665227
10,0.2397018618166129,0.023013551151675117,0.5791217094514114,0.1560436182211787,0.0021192593591219727
11,0.08936143039223776,0.006460092880500974,0.7624541668020386,0.1398360525044827,0.00188825742073973
12,0.27732503634157757,0.12054530500690849,0.044751686242226335,0.5485767182784552,0.008801254130832525
13,0.08341271292176677,0.004172068701732662,0.6423781880205344,0.26729658779248566,0.002740442563480425
14,0.04936847284330628,0.017009824644510875,0.5872909867262955,0.3416446858547006,0.004686029931186688
15,0.2416606043384456,0.022142023649200065,0.5502223820467899,0.18223081960852172,0.003744170357042648
16,0.10395260653969471,0.0045635181430106015,0.7124577127177794,0.1769670791916156,0.00205908340789967
17,0.4558558464312051,0.048175486346871306,0.33003449497239024,0.1634392913698464,0.002494880879686678
18,0.4324195207908951,0.05683138109034655,0.3484220482786326,0.15773450729062968,0.004592542549496154
19,0.13711351386330076,0.021212835725696034,0.46264886661381294,0.3715843375422388,0.007440446254951482
20,0.02575512768798036,0.2665238414648044,0.00888429352413528,0.6851497279795872,0.013687009343492948
21,0.15220852858268727,0.010508960872329892,0.4162549954198399,0.4165817320517415,0.0044457830734014525
22,0.002879954815173638,0.03204077405607998,0.001218247120962007,0.9609196793688531,0.002941344638931183
23,0.2416606043384456,0.022142023649200065,0.5502223820467899,0.18223081960852172,0.003744170357042648
24,0.0016205217013412626,0.01874141712236818,0.0011331624375610658,0.9577804230384143,0.02072447570031512
25,0.2397018618166129,0.023013551151675117,0.5791217094514114,0.1560436182211787,0.0021192593591219727
26,0.033505473739631336,0.07090691041442054,0.18806857085761194,0.6997219072850945,0.007797137703241806
27,0.005435119411715979,0.002203335777198899,0.9139342564199199,0.07682922396759094,0.001598064423574235
28,0.016726949538124432,0.02770576434673598,0.009294085140956174,0.9355426128761178,0.010730588098065418
29,0.4324195207908951,0.05683138109034655,0.3484220482786326,0.15773450729062968,0.004592542549496154
30,0.3384194782561568,0.04191781073406892,0.427507651911184,0.18806041802291926,0.004094641075670956
31,0.09963732886893754,0.015328163544160087,0.4116106847055483,0.4663787953375656,0.007045027543788504
32,0.03603638959477764,0.001382129301001249,0.884009855338157,0.07714839415451859,0.0014232316115458886
33,0.03724616958461315,0.12901090361888143,0.1357240443224786,0.6853414045281776,0.01267747794584936
34,0.009551541624548581,0.0036541650625381305,0.8887614274219047,0.09513084347228876,0.0029020224187199847
35,0.007807054538375862,0.03778981606049234,0.46001389194697195,0.47520547734076524,0.019183760113394628
36,0.2416606043384456,0.022142023649200065,0.5502223820467899,0.18223081960852172,0.003744170357042648
37,0.031201369522223004,0.21029467354858813,0.17282819311142242,0.5726488190561493,0.01302694476161715
38,0.06614717919521057,0.0015929385344448327,0.8662691647525874,0.06448012572747461,0.0015105917902824787
39,0.40909865811677776,0.03170845624473523,0.3871176187053786,0.16987484228600647,0.0022004246471019444
40,0.0397210902392043,0.013233329525582213,0.6095037455790293,0.3342321257945402,0.003309708861644113
41,0.33738674646082073,0.07431021111739858,0.056463942480302766,0.5279741436847784,0.0038649562566995914
42,0.0022188837671378494,0.0268580305063212,0.0013138454750153707,0.9261653973066871,0.0434438429448384
43,0.12013408076601105,0.013258329627715946,0.5104947037117716,0.3539311018054089,0.002181784089092301
44,0.010360066448943736,0.024397565264494204,0.0013580333852591204,0.9412243278856376,0.022660007015665087
45,0.03724616958461315,0.12901090361888143,0.1357240443224786,0.6853414045281776,0.01267747794584936
46,0.05448661007270091,0.008657615598268033,0.6260001016574441,0.30322855415790834,0.007627118513678546
47,0.13711351386330076,0.021212835725696034,0.46264886661381294,0.3715843375422388,0.007440446254951482
48,0.3384194782561568,0.04191781073406892,0.427507651911184,0.18806041802291926,0.004094641075670956
49,0.40909865811677776,0.03170845624473523,0.3871176187053786,0.16987484228600647,0.0022004246471019444
50,0.328029393027875,0.06611320273702893,0.04988018117274594,0.5456429337886765,0.01033428927367367
51,0.005573192914168795,0.04079542986726112,0.3728615949749832,0.5623747814870436,0.01839500075654343
52,0.4974149364035668,0.063113394783991,0.3093241583130192,0.12305819955910088,0.0070893109403225045
53,0.009551541624548581,0.0036541650625381305,0.8887614274219047,0.09513084347228876,0.0029020224187199847
54,0.003644348827450123,0.050352794073459856,0.20741482804120842,0.7044802992253484,0.034107729832533566
55,0.014028959975191432,0.20136138103453272,0.009062121788355582,0.7601970837777478,0.015350453424172508
56,0.14394535938495412,0.09796525781443563,0.5603342497694719,0.1894207771458341,0.00833435588530435
57,0.2416606043384456,0.022142023649200065,0.5502223820467899,0.18223081960852172,0.003744170357042648
58,0.0011504518501138572,0.03718013613017741,0.001371685683972064,0.9429694096141794,0.0173283167215574
59,0.008232225576330014,0.1053786992253969,0.0039445216730094245,0.8651076538285833,0.017336899696680584
60,0.06614717919521057,0.0015929385344448327,0.8662691647525874,0.06448012572747461,0.0015105917902824787
61,0.04936847284330628,0.017009824644510875,0.5872909867262955,0.3416446858547006,0.004686029931186688
62,0.4296123259016104,0.07471719050675386,0.34242422131601213,0.15098033189458643,0.002265930381036941
63,0.11474634559484552,0.013663266694956558,0.4391457572715676,0.42981759770959727,0.002627032729032868
64,0.0011627742645170692,0.01622463378746335,0.0009578061944040811,0.9723551548581756,0.009299630895440067
65,0.00283850182321158,0.09826331508975715,0.009285132965857625,0.8551605458323396,0.034452504288833966
