ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.1918114407155127,0.07968886461865389,0.34026743959103317,0.3734538221976868,0.014778432877113317
2,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
3,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
4,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
5,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
6,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
7,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
8,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
9,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
10,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
11,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
12,0.24431051069617749,0.09547898344827091,0.3015737026316572,0.3459635556189631,0.012673247604931182
13,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
14,0.10866206745207684,0.11743163145014833,0.3340388608053683,0.4227385559202368,0.017128884372169764
15,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
16,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
17,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
18,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
19,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
20,0.09581274914903935,0.14195990651040125,0.2274406364833258,0.5132868099176566,0.021499897939577024
21,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
22,0.07437031746103616,0.11812564616194038,0.0004504636982560722,0.7712154892646261,0.03583808341414133
23,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
24,0.05510262189753542,0.11999194645541766,0.0002577259547238234,0.7868487860137698,0.03779891967855324
25,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
26,0.0823058413131293,0.09455734859647326,0.36361706563194,0.4402493821565431,0.019270362301914402
27,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
28,0.0823058413131293,0.09455734859647326,0.36361706563194,0.4402493821565431,0.019270362301914402
29,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
30,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
31,0.10866206745207684,0.11743163145014833,0.3340388608053683,0.4227385559202368,0.017128884372169764
32,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
33,0.10866206745207684,0.11743163145014833,0.3340388608053683,0.4227385559202368,0.017128884372169764
34,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
35,0.1918114407155127,0.07968886461865389,0.34026743959103317,0.3734538221976868,0.014778432877113317
36,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
37,0.10866206745207684,0.11743163145014833,0.3340388608053683,0.4227385559202368,0.017128884372169764
38,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
39,0.25326685767040025,0.07219526659598631,0.40485913995765127,0.26044957636190463,0.009229159414057407
40,0.0823058413131293,0.09455734859647326,0.36361706563194,0.4402493821565431,0.019270362301914402
41,0.1918114407155127,0.07968886461865389,0.34026743959103317,0.3734538221976868,0.014778432877113317
42,0.07437031746103616,0.11812564616194038,0.0004504636982560722,0.7712154892646261,0.03583808341414133
43,0.19730203927362278,0.05978874443779972,0.45326452427111463,0.2789658670771062,0.010678824940356746
44,0.07437031746103616,0.11812564616194038,0.0004504636982560722,0.7712154892646261,0.03583808341414133
45,0.10866206745207684,0.11743163145014833,0.3340388608053683,0.4227385559202368,0.017128884372169764
46,0.10866206745207684,0.11743163145014833,0.3340388608053683,0.4227385559202368,0.017128884372169764
