ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.13389996995140327,0.06252104341758055,0.4489012866062223,0.3426879499260208,0.011989750098773058
2,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
3,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
4,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
5,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
6,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
7,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
8,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
9,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
10,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
11,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
12,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
13,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
14,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
15,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
16,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
17,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
18,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
19,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
20,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
21,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
22,0.07403988346725453,0.07715256524003361,0.00012525363255151738,0.8124373911824041,0.03624490647775629
23,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
24,0.07403988346725453,0.07715256524003361,0.00012525363255151738,0.8124373911824041,0.03624490647775629
25,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
26,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
27,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
28,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
29,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
30,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
31,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
32,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
33,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
34,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
35,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
36,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
37,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
38,0.08567447995545613,0.05203838449426349,0.4892550557709114,0.3580823096498295,0.014949770129539406
39,0.2763691397438892,0.09277108988920704,0.34034985414217656,0.28289992228563804,0.00760999393908907
40,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
41,0.13389996995140327,0.06252104341758055,0.4489012866062223,0.3426879499260208,0.011989750098773058
42,0.07403988346725453,0.07715256524003361,0.00012525363255151738,0.8124373911824041,0.03624490647775629
43,0.20329982687507042,0.07542495825196739,0.3950755972853003,0.31687345728167615,0.009326160305985667
